"month_year","complaint_type","complaint_count"
"2021-06",Derelict Bicycle,189
"2021-06",Derelict Vehicles,3763
"2021-06",Dirty Conditions,5051
"2021-06",Disorderly Youth,12
"2021-06",DOOR/WINDOW,2701
"2021-06",Drinking,505
"2021-06",Drinking Water,10
"2021-06",Drug Activity,327
"2021-06",ELECTRIC,2008
"2021-06",Electrical,124
"2021-06",Elevator,1425
"2021-06",ELEVATOR,143
"2021-06",Emergency Response Team (ERT),205
"2021-06",Encampment,2110
"2021-06",Ferry Complaint,31
"2021-06",Ferry Inquiry,19
"2021-06",FLOORING/STAIRS,1804
"2021-06",Food Establishment,736
"2021-06",Food Poisoning,197
"2021-06",For Hire Vehicle Complaint,281
"2021-06",For Hire Vehicle Report,14
"2021-06",GENERAL,1885
"2021-06",General Construction/Plumbing,3238
"2021-06",Graffiti,540
"2021-06",Green Taxi Complaint,15
"2021-06",Green Taxi Report,1
"2021-06",Hazardous Materials,210
"2021-06",HEAT/HOT WATER,2726
"2021-06",Highway Condition,293
"2021-06",Highway Sign - Damaged,11
"2021-06",Highway Sign - Dangling,3
"2021-06",Highway Sign - Missing,3
"2021-06",Home Delivered Meal - Missed Delivery,13
"2021-06",Homeless Person Assistance,2413
"2021-06",Illegal Animal Kept as Pet,32
"2021-06",Illegal Animal Sold,6
"2021-06",Illegal Fireworks,9105
"2021-06",Illegal Parking,28628
"2021-06",Illegal Tree Damage,436
"2021-06",Indoor Air Quality,504
"2021-06",Indoor Sewage,39
"2021-06",Industrial Waste,79
"2021-06",Investigations and Discipline (IAD),31
"2021-06",Lead,440
"2021-06",Lifeguard,3
"2021-06",LinkNYC,19
"2021-06",Litter Basket / Request,303
"2021-06",Lost Property,475
"2021-06",Maintenance or Facility,2951
"2021-06",Mass Gathering Complaint,42
"2021-06",Missed Collection,4
"2021-06",Missed Collection (All Materials),5091
"2021-06",Mobile Food Vendor,304
"2021-06",Mold,17
"2021-06",Mosquitoes,66
"2021-06",Municipal Parking Facility,2
"2021-06",New Tree Request,1944
"2021-06",Noise,3518
"2021-06",Noise - Commercial,6093
"2021-06",Noise - Helicopter,2413
"2021-06",Noise - House of Worship,193
"2021-06",Noise - Park,1896
"2021-06",Noise - Residential,35576
"2021-06",Noise - Street/Sidewalk,29350
"2021-06",Noise - Vehicle,10933
"2021-06",Non-Emergency Police Matter,1537
"2021-06",NonCompliance with Phased Reopening,232
"2021-06",Other Enforcement,757
"2021-06",Outdoor Dining,430
"2021-06",OUTSIDE BUILDING,70
"2021-06",Overflowing Litter Baskets,310
"2021-06",Overflowing Recycling Baskets,1
"2021-06",Overgrown Tree/Branches,2136
"2021-06",PAINT/PLASTER,3846
"2021-06",Panhandling,113
"2021-06",Pet Shop,7
"2021-06",Plant,4
"2021-06",Plumbing,252
"2021-06",PLUMBING,4340
"2021-06",Poison Ivy,31
"2021-06",Posting Advertisement,11
"2021-06",Private or Charter School Reopening,4
"2021-06",Public Payphone Complaint,9
"2021-06",Public Toilet,5
"2021-06",Radioactive Material,1
"2021-06",Real Time Enforcement,455
"2021-06",Recycling Enforcement,17
"2021-06",Request Large Bulky Item Collection,29205
"2021-06",Rodent,3800
"2021-06",Root/Sewer/Sidewalk Condition,980
"2021-06",SAFETY,697
"2021-06",Sanitation Condition,3658
"2021-06",Scaffold Safety,13
"2021-06",School Maintenance,121
"2021-06",Sewer,2728
"2021-06",Sidewalk Condition,2041
"2021-06",Smoking,226
"2021-06",Special Natural Area District (SNAD),2
"2021-06",Special Projects Inspection Team (SPIT),324
"2021-06",Standing Water,260
"2021-06",Street Condition,6801
"2021-06",Street Light Condition,3395
"2021-06",Street Sign - Damaged,501
"2021-06",Street Sign - Dangling,263
"2021-06",Street Sign - Missing,465
"2021-06",Sweeping/Inadequate,30
"2021-06",Sweeping/Missed,158
"2021-06",Tattooing,23
"2021-06",Taxi Complaint,184
"2021-06",Taxi Compliment,10
"2021-06",Taxi Report,31
"2021-06",Traffic,736
"2021-06",Traffic Signal Condition,2837
"2021-06",Unleashed Dog,65
"2021-06",Unsanitary Animal Facility,7
"2021-06",Unsanitary Animal Pvt Property,187
"2021-06",UNSANITARY CONDITION,7021
"2021-06",Unsanitary Pigeon Condition,80
"2021-06",Uprooted Stump,35
"2021-06",Urinating in Public,121
"2021-06",Vacant Lot,192
"2021-06",Violation of Park Rules,645
"2021-06",Water Conservation,525
"2021-06",WATER LEAK,2423
"2021-06",Water Quality,126
"2021-06",Water System,7912
"2021-06",Window Guard,5
"2021-06",Wood Pile Remaining,30
"2021-06",X-Ray Machine/Equipment,5
"2021-07",Abandoned Vehicle,4447
"2021-07",Adopt-A-Basket,7
"2021-07",AHV Inspection Unit,10
"2021-07",Air Quality,712
"2021-07",Animal-Abuse,495
"2021-07",Animal Facility - No Permit,2
"2021-07",Animal in a Park,304
"2021-07",APPLIANCE,1667
"2021-07",Asbestos,86
"2021-07",Beach/Pool/Sauna Complaint,25
"2021-07",BEST/Site Safety,31
"2021-07",Bike Rack Condition,28
"2021-07",Bike/Roller/Skate Chronic,131
"2021-07",Blocked Driveway,12245
"2021-07",Boilers,219
"2021-07",Borough Office,5
"2021-07",Bottled Water,4
"2021-07",Bridge Condition,19
"2021-07",Broken Parking Meter,910
"2021-07",Building/Use,1605
"2021-07",Bus Stop Shelter Complaint,140
"2021-07",Bus Stop Shelter Placement,10
"2021-07",Collection Truck Noise,4
"2021-07",Consumer Complaint,2015
"2021-07",Cooling Tower,3
"2021-07",COVID-19 Non-essential Construction,15
"2021-07",Cranes and Derricks,9
"2021-07",Curb Condition,560
"2021-07",Damaged Tree,5035
"2021-07",Day Care,158
"2021-07",Dead/Dying Tree,1203
"2021-07",DEP Street Condition,7
"2021-07",Dept of Investigations,2
"2021-07",Derelict Bicycle,207
"2021-07",Derelict Vehicles,4015
"2021-07",Dirty Conditions,5239
"2021-07",Disorderly Youth,17
"2021-07",DOOR/WINDOW,2854
"2021-07",Drinking,436
"2021-07",Drinking Water,17
"2021-07",Drug Activity,306
"2021-07",ELECTRIC,2250
"2021-07",Electrical,203
"2021-07",Elevator,1568
"2021-07",ELEVATOR,175
"2021-07",Emergency Response Team (ERT),196
"2021-07",Encampment,2910
"2021-07",Executive Inspections,3
"2021-07",Ferry Complaint,25
"2021-07",Ferry Inquiry,18
"2021-07",FLOORING/STAIRS,1824
"2021-07",Foam Ban Enforcement,1
"2021-07",Food Establishment,834
"2021-07",Food Poisoning,210
"2021-07",For Hire Vehicle Complaint,247
"2021-07",For Hire Vehicle Report,16
"2021-07",GENERAL,2191
"2021-07",General Construction/Plumbing,3350
"2021-07",Graffiti,615
"2021-07",Green Taxi Complaint,24
"2021-07",Hazardous Materials,158
"2021-07",HEAT/HOT WATER,2312
"2021-07",Highway Condition,251
"2021-07",Highway Sign - Damaged,7
"2021-07",Highway Sign - Dangling,3
"2021-07",Highway Sign - Missing,10
"2021-07",Home Delivered Meal - Missed Delivery,17
"2021-07",Homeless Person Assistance,3633
"2021-07",Illegal Animal Kept as Pet,31
"2021-07",Illegal Animal Sold,4
"2021-07",Illegal Fireworks,9174
"2021-07",Illegal Parking,25548
"2021-07",Illegal Tree Damage,403
"2021-07",Indoor Air Quality,509
"2021-07",Indoor Sewage,35
"2021-07",Industrial Waste,70
"2021-07",Investigations and Discipline (IAD),27
"2021-07",Lead,516
"2021-07",Lifeguard,6
"2021-07",LinkNYC,19
"2021-07",Litter Basket / Request,262
"2021-07",Lost Property,500
"2021-07",Maintenance or Facility,2552
"2021-07",Mass Gathering Complaint,1
"2021-07",Missed Collection,4
"2021-07",Missed Collection (All Materials),5419
"2021-07",Mobile Food Vendor,314
"2021-07",Mold,31
"2021-07",Mosquitoes,147
"2021-07",Municipal Parking Facility,7
"2021-07",New Tree Request,1467
"2021-07",Noise,2793
"2021-07",Noise - Commercial,4770
"2021-07",Noise - Helicopter,1156
"2021-07",Noise - House of Worship,61
"2021-07",Noise - Park,1241
"2021-07",Noise - Residential,41602
"2021-07",Noise - Street/Sidewalk,25128
"2021-07",Noise - Vehicle,9003
"2021-07",Non-Emergency Police Matter,1738
"2021-07",NonCompliance with Phased Reopening,19
"2021-07",Other Enforcement,728
"2021-07",Outdoor Dining,452
"2021-07",OUTSIDE BUILDING,98
"2021-07",Overflowing Litter Baskets,332
"2021-07",Overflowing Recycling Baskets,3
"2021-07",Overgrown Tree/Branches,2461
"2021-07",PAINT/PLASTER,4564
"2021-07",Panhandling,170
"2021-07",Pet Shop,6
"2021-07",Plant,2
"2021-07",Plumbing,315
"2021-07",PLUMBING,4317
"2021-07",Poison Ivy,28
"2021-07",Posting Advertisement,4
"2021-07",Public Payphone Complaint,5
"2021-07",Public Toilet,4
"2021-07",Radioactive Material,1
"2021-07",Real Time Enforcement,445
"2021-07",Recycling Enforcement,20
"2021-07",Request Large Bulky Item Collection,28759
"2021-07",Rodent,3683
"2021-07",Root/Sewer/Sidewalk Condition,951
"2021-07",SAFETY,803
"2021-07",Sanitation Condition,3923
"2021-07",Scaffold Safety,15
"2021-07",School Maintenance,72
"2021-07",Sewer,3824
"2021-07",Sidewalk Condition,1942
"2021-07",Smoking,264
"2021-07",Special Projects Inspection Team (SPIT),280
"2021-07",Squeegee,2
"2021-07",Standing Water,300
"2021-07",Street Condition,5847
"2021-07",Street Light Condition,3480
"2021-07",Street Sign - Damaged,464
"2021-07",Street Sign - Dangling,283
"2021-07",Street Sign - Missing,406
"2021-07",Sweeping/Inadequate,34
"2021-07",Sweeping/Missed,209
"2021-07",Tattooing,29
"2021-07",Taxi Complaint,195
"2021-07",Taxi Compliment,5
"2021-07",Taxi Licensee Complaint,1
"2021-07",Taxi Report,24
"2021-07",Traffic,543
"2021-07",Traffic Signal Condition,3234
"2021-07",Unleashed Dog,68
"2021-07",Unsanitary Animal Facility,5
"2021-07",Unsanitary Animal Pvt Property,171
"2021-07",UNSANITARY CONDITION,8229
"2021-07",Unsanitary Pigeon Condition,79
"2021-07",Uprooted Stump,63
"2021-07",Urinating in Public,112
"2021-07",Vacant Lot,199
"2021-07",Violation of Park Rules,492
"2021-07",Water Conservation,424
"2021-07",WATER LEAK,3441
"2021-07",Water Quality,106
"2021-07",Water System,8423
"2021-07",Window Guard,5
"2021-07",Wood Pile Remaining,138
"2021-07",X-Ray Machine/Equipment,1
"2021-08",Abandoned Vehicle,4461
"2021-08",Adopt-A-Basket,11
"2021-08",AHV Inspection Unit,15
"2021-08",Air Quality,865
"2021-08",Animal-Abuse,553
"2021-08",Animal Facility - No Permit,2
"2021-08",Animal in a Park,312
"2021-08",APPLIANCE,1754
"2021-08",Asbestos,92
"2021-08",Beach/Pool/Sauna Complaint,26
"2021-08",BEST/Site Safety,46
"2021-08",Bike Rack Condition,14
"2021-08",Bike/Roller/Skate Chronic,135
"2021-08",Blocked Driveway,12359
"2021-08",Boilers,211
"2021-08",Borough Office,4
"2021-08",Bridge Condition,15
"2021-08",Broken Parking Meter,1893
"2021-08",Building/Use,1641
"2021-08",Bus Stop Shelter Complaint,93
"2021-08",Bus Stop Shelter Placement,10
"2021-08",Collection Truck Noise,7
"2021-08",Consumer Complaint,2163
"2021-08",Cooling Tower,5
"2021-08",COVID-19 Non-essential Construction,1
"2021-08",Cranes and Derricks,7
"2021-08",Curb Condition,668
"2021-08",Damaged Tree,2682
"2021-08",Day Care,115
"2021-08",Dead/Dying Tree,949
"2021-08",DEP Highway Condition,2
"2021-08",DEP Street Condition,3
"2021-08",Dept of Investigations,4
"2021-08",Derelict Bicycle,144
"2021-08",Derelict Vehicles,3987
"2021-08",Dirty Conditions,5699
"2021-08",Disorderly Youth,16
"2021-08",DOOR/WINDOW,3076
"2021-08",Drinking,426
"2021-08",Drinking Water,28
"2021-08",Drug Activity,532
"2021-08",E-Scooter,34
"2021-08",ELECTRIC,2207
"2021-08",Electrical,141
"2021-08",Electronics Waste Appointment,610
"2021-08",Elevator,1330
"2021-08",ELEVATOR,137
"2021-08",Emergency Response Team (ERT),163
"2021-08",Encampment,3233
"2021-08",Ferry Complaint,18
"2021-08",Ferry Inquiry,33
"2021-08",FLOORING/STAIRS,2008
"2021-08",Foam Ban Enforcement,1
"2021-08",Food Establishment,876
"2021-08",Food Poisoning,167
"2021-08",For Hire Vehicle Complaint,249
"2021-08",For Hire Vehicle Report,14
"2021-08",GENERAL,2330
"2021-08",General Construction/Plumbing,3030
"2021-08",Graffiti,1180
"2021-08",Green Taxi Complaint,16
"2021-08",Green Taxi Report,1
"2021-08",Hazardous Materials,148
"2021-08",HEAT/HOT WATER,2254
"2021-08",Highway Condition,288
"2021-08",Highway Sign - Damaged,8
"2021-08",Highway Sign - Dangling,7
"2021-08",Highway Sign - Missing,4
"2021-08",Home Delivered Meal - Missed Delivery,17
"2021-08",Homeless Person Assistance,3648
"2021-08",Illegal Animal Kept as Pet,31
"2021-08",Illegal Animal Sold,8
"2021-08",Illegal Fireworks,527
"2021-08",Illegal Parking,26325
"2021-08",Illegal Tree Damage,335
"2021-08",Indoor Air Quality,423
"2021-08",Indoor Sewage,54
"2021-08",Industrial Waste,79
"2021-08",Investigations and Discipline (IAD),32
"2021-08",Lead,480
"2021-08",Lifeguard,4
"2021-08",LinkNYC,33
"2021-08",Litter Basket / Request,275
"2021-08",Lost Property,514
"2021-08",Maintenance or Facility,2062
"2021-08",Missed Collection,3
"2021-08",Missed Collection (All Materials),4665
"2021-08",Mobile Food Vendor,354
"2021-08",Mold,26
"2021-08",Mosquitoes,118
"2021-08",Municipal Parking Facility,3
"2021-08",New Tree Request,1369
"2021-08",Noise,3087
"2021-08",Noise - Commercial,4552
"2021-08",Noise - Helicopter,1432
"2021-08",Noise - House of Worship,187
"2021-08",Noise - Park,1147
"2021-08",Noise - Residential,32561
"2021-08",Noise - Street/Sidewalk,21729
"2021-08",Noise - Vehicle,8867
"2021-08",Non-Emergency Police Matter,1514
"2021-08",Other Enforcement,751
"2021-08",Outdoor Dining,378
"2021-08",OUTSIDE BUILDING,71
"2021-08",Overflowing Litter Baskets,325
"2021-08",Overflowing Recycling Baskets,1
"2021-08",Overgrown Tree/Branches,1909
"2021-08",PAINT/PLASTER,4968
"2021-08",Panhandling,270
"2021-08",Pet Shop,5
"2021-08",Plant,3
"2021-08",Plumbing,270
"2021-08",PLUMBING,4611
"2021-08",Poison Ivy,38
"2021-08",Posting Advertisement,1
"2021-08",Public Payphone Complaint,4
"2021-08",Public Toilet,4
"2021-08",Real Time Enforcement,387
"2021-08",Recycling Enforcement,26
"2021-08",Request Large Bulky Item Collection,28630
"2021-08",Rodent,3559
"2021-08",Root/Sewer/Sidewalk Condition,804
"2021-08",SAFETY,872
"2021-08",Sanitation Condition,3632
"2021-08",Scaffold Safety,14
"2021-08",School Maintenance,65
"2021-08",Sewer,3933
"2021-08",Sidewalk Condition,2281
"2021-08",Smoking,268
"2021-08",Special Natural Area District (SNAD),7
"2021-08",Special Projects Inspection Team (SPIT),269
"2021-08",Squeegee,3
"2021-08",SRGOVG,1
"2021-08",Standing Water,276
"2021-08",Street Condition,5094
"2021-08",Street Light Condition,3792
"2021-08",Street Sign - Damaged,471
"2021-08",Street Sign - Dangling,229
"2021-08",Street Sign - Missing,396
"2021-08",Sweeping/Inadequate,53
"2021-08",Sweeping/Missed,248
"2021-08",Tattooing,14
"2021-08",Taxi Complaint,198
"2021-08",Taxi Compliment,10
"2021-08",Taxi Report,14
"2021-08",Traffic,592
"2021-08",Traffic Signal Condition,3373
"2021-08",Unleashed Dog,51
"2021-08",Unsanitary Animal Facility,3
"2021-08",Unsanitary Animal Pvt Property,173
"2021-08",UNSANITARY CONDITION,8845
"2021-08",Unsanitary Pigeon Condition,91
"2021-08",Uprooted Stump,48
"2021-08",Urinating in Public,97
"2021-08",Vacant Lot,210
"2021-08",Vaccine Mandate Non-Compliance,380
"2021-08",Violation of Park Rules,428
"2021-08",Water Conservation,382
"2021-08",WATER LEAK,3815
"2021-08",Water Quality,667
"2021-08",Water System,7366
"2021-08",Window Guard,1
"2021-08",Wood Pile Remaining,58
"2021-08",X-Ray Machine/Equipment,1
"2021-09",Abandoned Bike,50
"2021-09",Abandoned Vehicle,4548
"2021-09",Adopt-A-Basket,7
"2021-09",AHV Inspection Unit,19
"2021-09",Air Quality,866
"2021-09",Animal-Abuse,782
"2021-09",Animal Facility - No Permit,10
"2021-09",Animal in a Park,369
"2021-09",APPLIANCE,1796
"2021-09",Asbestos,124
"2021-09",Beach/Pool/Sauna Complaint,15
"2021-09",BEST/Site Safety,30
"2021-09",Bike Rack Condition,16
"2021-09",Bike/Roller/Skate Chronic,157
"2021-09",Blocked Driveway,13778
"2021-09",Boilers,247
"2021-09",Bridge Condition,14
"2021-09",Broken Parking Meter,907
"2021-09",Building Condition,1
"2021-09",Building/Use,1974
"2021-09",Bus Stop Shelter Complaint,98
"2021-09",Bus Stop Shelter Placement,14
"2021-09",Calorie Labeling,3
"2021-09",Change Collection Schedule,1
"2021-09",Collection Truck Noise,3
"2021-09",Commercial Disposal Complaint,20
"2021-09",Consumer Complaint,1877
"2021-09",Cooling Tower,3
"2021-09",Cranes and Derricks,4
"2021-09",Curb Condition,553
"2021-09",Damaged Tree,3101
"2021-09",Day Care,133
"2021-09",Dead Animal,263
"2021-09",Dead/Dying Tree,823
"2021-09",DEP Highway Condition,1
"2021-09",DEP Street Condition,8
"2021-09",Dept of Investigations,1
"2021-09",Derelict Bicycle,82
"2021-09",Derelict Vehicles,4160
"2021-09",Dirty Condition,1598
"2021-09",Dirty Conditions,3855
"2021-09",Disorderly Youth,13
"2021-09",Dispatched Taxi Complaint,1
"2021-09",DOOR/WINDOW,3605
"2021-09",Drinking,424
"2021-09",Drinking Water,20
"2021-09",Drug Activity,555
"2021-09",DSNY Internal,3
"2021-09",Dumpster Complaint,42
"2021-09",E-Scooter,51
"2021-09",ELECTRIC,2398
"2021-09",Electrical,177
"2021-09",Electronics Waste Appointment,1118
"2021-09",Elevator,1989
"2021-09",ELEVATOR,232
"2021-09",Emergency Response Team (ERT),259
"2021-09",Encampment,3562
"2021-09",Ferry Complaint,21
"2021-09",Ferry Inquiry,34
"2021-09",FLOORING/STAIRS,2411
"2021-09",Food Establishment,927
"2021-09",Food Poisoning,212
"2021-09",For Hire Vehicle Complaint,307
"2021-09",For Hire Vehicle Report,13
"2021-09",Found Property,1
"2021-09",GENERAL,2616
"2021-09",General Construction/Plumbing,3297
"2021-09",Graffiti,1024
"2021-09",Green Taxi Complaint,26
"2021-09",Green Taxi Report,2
"2021-09",Hazardous Materials,184
"2021-09",HEAT/HOT WATER,5338
"2021-09",Highway Condition,329
"2021-09",Highway Sign - Damaged,6
"2021-09",Highway Sign - Dangling,2
"2021-09",Highway Sign - Missing,6
"2021-09",Home Delivered Meal - Missed Delivery,10
"2021-09",Homeless Person Assistance,4546
"2021-09",Illegal Animal Kept as Pet,36
"2021-09",Illegal Animal Sold,5
"2021-09",Illegal Dumping,591
"2021-09",Illegal Fireworks,497
"2021-09",Illegal Parking,30391
"2021-09",Illegal Posting,58
"2021-09",Illegal Tree Damage,307
"2021-09",Indoor Air Quality,576
"2021-09",Indoor Sewage,57
"2021-09",Industrial Waste,87
"2021-09",Institution Disposal Complaint,1
"2021-09",Investigations and Discipline (IAD),53
"2021-09",Lead,592
"2021-09",Lifeguard,3
"2021-09",LinkNYC,19
"2021-09",Litter Basket / Request,209
"2021-09",Litter Basket Complaint,103
"2021-09",Litter Basket Request,91
"2021-09",Lost Property,510
"2021-09",Lot Condition,67
"2021-09",Maintenance or Facility,1664
"2021-09",Mass Gathering Complaint,1
"2021-09",Miscellaneous Categories,4
"2021-09",Missed Collection,1500
"2021-09",Missed Collection (All Materials),3735
"2021-09",Mobile Food Vendor,278
"2021-09",Mold,71
"2021-09",Mosquitoes,74
"2021-09",Municipal Parking Facility,1
"2021-09",New Tree Request,1286
"2021-09",Noise,3819
"2021-09",Noise - Commercial,6398
"2021-09",Noise - Helicopter,1880
"2021-09",Noise - House of Worship,388
"2021-09",Noise - Park,1289
"2021-09",Noise - Residential,38055
"2021-09",Noise - Street/Sidewalk,22156
"2021-09",Noise - Vehicle,9053
"2021-09",Non-Emergency Police Matter,1837
"2021-09",Obstruction,235
"2021-09",Other Enforcement,397
"2021-09",Outdoor Dining,372
"2021-09",OUTSIDE BUILDING,160
"2021-09",Overflowing Litter Baskets,145
"2021-09",Overflowing Recycling Baskets,2
"2021-09",Overgrown Tree/Branches,1561
"2021-09",PAINT/PLASTER,6454
"2021-09",Panhandling,384
"2021-09",Pet Shop,9
"2021-09",Plant,7
"2021-09",Plumbing,414
"2021-09",PLUMBING,5078
"2021-09",Poison Ivy,17
"2021-09",Posting Advertisement,6
"2021-09",Public Payphone Complaint,5
"2021-09",Public Toilet,3
"2021-09",Real Time Enforcement,365
"2021-09",Recycling Enforcement,21
"2021-09",Request Large Bulky Item Collection,27911
"2021-09",Residential Disposal Complaint,218
"2021-09",Rodent,3379
"2021-09",Root/Sewer/Sidewalk Condition,877
"2021-09",SAFETY,946
"2021-09",Sanitation Condition,2219
"2021-09",Sanitation Worker or Vehicle Complaint,79
"2021-09",Scaffold Safety,11
"2021-09",School Maintenance,148
"2021-09",Sewer,10822
"2021-09",Sidewalk Condition,2371
"2021-09",Smoking,280
"2021-09",Special Natural Area District (SNAD),5
"2021-09",Special Projects Inspection Team (SPIT),306
"2021-09",Standing Water,182
"2021-09",Storm,3005
"2021-09",Street Condition,6068
"2021-09",Street Light Condition,3633
